word,semantic_dissimilarity
Il,
contadino,0.6883478760719299
astrologo,0.4755452573299408
Un,0.405264675617218
Re,0.41512471437454224
aveva,0.4063781499862671
perduto,0.4342532157897949
un,0.288852334022522
anello,0.3127550482749939
prezioso,0.3234138488769531
Cerca,0.3996891379356384
qua,0.47011885046958923
cerca,0.36857521533966064
là,0.3912295997142792
non,0.3547663688659668
si,0.326140820980072
trova,0.2978237569332123
Mise,0.4605180323123932
fuori,0.37468719482421875
un,0.2934555411338806
bando,0.39831578731536865
che,0.3419780731201172
se,0.414297878742218
un,0.34395545721054077
astrologo,0.4851895570755005
gli,0.3739483952522278
sa,0.3580622673034668
dire,0.38021451234817505
dov',0.4075356721878052
è,0.33452585339546204
lo,0.3261256217956543
fa,0.3504493832588196
ricco,0.3737349510192871
per,0.36387723684310913
tutta,0.421536922454834
la,0.3611662983894348
vita,0.3624524474143982
C',0.4034540057182312
era,0.4144163727760315
un,0.33374500274658203
contadino,0.48895126581192017
senza,0.40602147579193115
un,0.3859504461288452
soldo,0.38774624466896057
che,0.29544711112976074
non,0.31699174642562866
sapeva,0.37147057056427
né,0.4386596083641052
leggere,0.3631446957588196
né,0.38372576236724854
scrivere,0.35015663504600525
e,0.3108513355255127
si,0.3190839886665344
chiamava,0.3504502773284912
Gàmbara,0.4895252585411072
Sarà,0.483621746301651
tanto,0.45645666122436523
difficile,0.39231759309768677
far,0.4129003882408142
l',0.4117228090763092
astrologo,0.44456830620765686
si,0.41004061698913574
disse,0.41084903478622437
Mi,0.3579219579696655
ci,0.46140843629837036
voglio,0.42422235012054443
provare,0.42905402183532715
E,0.43026620149612427
andò,0.41673898696899414
dal,0.4077298641204834
Re,0.4669486880302429
che,0.374480664730072
lo,0.32661163806915283
prese,0.36111390590667725
in,0.476182222366333
parola,0.3947153091430664
e,0.274574339389801
lo,0.32219362258911133
chiuse,0.3474293351173401
a,0.3831626772880554
studiare,0.42178964614868164
in,0.3238828182220459
una,0.3423311710357666
stanza,0.35538971424102783
Dove,0.408372700214386
c',0.4012354910373688
erano,0.38261479139328003
solo,0.3251316547393799
un,0.2852288484573364
letto,0.37126457691192627
e,0.2626974582672119
un,0.2364841103553772
tavolo,0.32307106256484985
con,0.25687915086746216
un,0.23113608360290527
gran,0.41379910707473755
libraccio,0.44634830951690674
d',0.4016655683517456
astrologia,0.46482476592063904
e,0.26867514848709106
penna,0.4030952453613281
carta,0.3282420039176941
e,0.27394771575927734
calamaio,0.4310886263847351
Gàmbara,0.5839690566062927
si,0.41716694831848145
sedette,0.547670304775238
al,0.3983563184738159
tavolo,0.3763934373855591
e,0.30678290128707886
cominciò,0.4009723663330078
a,0.3319355249404907
scartabellare,0.44547003507614136
il,0.2865396738052368
libro,0.38279885053634644
senza,0.3828311562538147
capirci,0.4542199969291687
niente,0.40423744916915894
e,0.3212551474571228
a,0.30880874395370483
farci,0.3574778437614441
dei,0.3430444002151489
segni,0.3780924081802368
con,0.37454402446746826
la,0.35272669792175293
penna,0.35288161039352417
Siccome,0.46487849950790405
non,0.32658618688583374
sapeva,0.36766350269317627
scrivere,0.3029504120349884
venivano,0.40806901454925537
fuori,0.3676791191101074
dei,0.26605141162872314
segni,0.3070288896560669
ben,0.40479451417922974
strani,0.3756240904331207
e,0.33157211542129517
i,0.3046197295188904
servi,0.44034069776535034
che,0.3243858814239502
entravano,0.3822299540042877
due,0.40461087226867676
volte,0.43089646100997925
al,0.4678448438644409
giorno,0.33903270959854126
a,0.4003083109855652
portargli,0.413849800825119
da,0.37239253520965576
mangiare,0.3112928867340088
si,0.3462541699409485
fecero,0.47522085905075073
l',0.4151894450187683
idea,0.44373583793640137
che,0.3647145628929138
fosse,0.40041351318359375
un,0.3813479542732239
astrologo,0.5019403100013733
sapiente,0.4036732316017151
Questi,0.4212256669998169
servi,0.4192207455635071
erano,0.4021735191345215
stati,0.36818480491638184
loro,0.38444340229034424
a,0.3704042434692383
rubare,0.39498525857925415
