word,semantic_dissimilarity
Le,
precauzioni,0.6070744395256042
inutili,0.3025285005569458
contro,0.4011266231536865
le,0.3815155029296875
frodi,0.36877909302711487
Leo,0.43495070934295654
Bussi,0.4159125089645386
piazzista,0.42232346534729004
d',0.4352102279663086
anni,0.5306269526481628
30,0.5354489088058472
entrò,0.382347047328949
nella,0.36611658334732056
succursale,0.43822649121284485
n,0.41231200098991394
7,0.40739554166793823
del,0.3263038396835327
Credito,0.39832985401153564
Nazionale,0.4218326807022095
per,0.4038139581680298
riscuotere,0.4418971836566925
un,0.3534787893295288
assegno,0.42232799530029297
circolare,0.4041123390197754
di,0.4071428179740906
4000,0.47981977462768555
lire,0.4164990782737732
Non,0.4594952464103699
c',0.443664014339447
erano,0.4283629059791565
sportelli,0.35615307092666626
ma,0.43041789531707764
un,0.3368568420410156
lungo,0.39828062057495117
banco,0.3338322639465332
dietro,0.4423487186431885
al,0.40247589349746704
quale,0.3539772033691406
gli,0.3148733973503113
impiegati,0.39220476150512695
lavoravano,0.3647235929965973
Desidera,0.5345227718353271
domandò,0.438897043466568
uno,0.3681141138076782
di,0.5099822282791138
questi,0.39613282680511475
gentilmente,0.36035189032554626
Ho,0.420881986618042
un,0.38015908002853394
assegno,0.4124566316604614
da,0.46151864528656006
riscuotere,0.4169043004512787
Prego,0.4172096252441406
disse,0.38054323196411133
l',0.3568184971809387
impiegato,0.4799986183643341
e,0.40727853775024414
preso,0.4696682095527649
il,0.3108813762664795
foglietto,0.35250145196914673
in,0.43206357955932617
mano,0.3979182243347168
lo,0.3252108693122864
esaminò,0.3670235872268677
per,0.4188659191131592
diritto,0.45123618841171265
e,0.41506731510162354
per,0.4031907916069031
rovescio,0.40333253145217896
Poi,0.45588791370391846
Si,0.518328070640564
accomodi,0.4622088372707367
più,0.43126267194747925
in,0.3815453052520752
là,0.36437952518463135
dal,0.38703304529190063
mio,0.38708120584487915
collega,0.4239053428173065
Il,0.3724445700645447
collega,0.4036133289337158
era,0.41721928119659424
un,0.3539872169494629
uomo,0.3867058753967285
