BEGIN,semantic_dissimilarity,type_of_words,word
7923888.0,0.3472758531570434,function,Ma
7928298.0,0.367761880159378,function,no
7939323.0,0.4365682601928711,function,vi
7944615.0,0.3673354983329773,content,dico
7961814.0,0.3522888422012329,function,Sono
7977249.0,0.4289865493774414,content,contento
7999299.0,0.4138059616088867,function,così
8013852.0,0.420937180519104,function,e
8018262.0,0.3816067278385162,content,basta
8069739.0,0.4261666238307953,function,Finalmente
8098294.0,0.3469671010971069,function,un
8103816.0,0.3460492491722107,content,uomo
8112195.0,0.4055346548557281,content,felice
8141301.0,0.4560554623603821,content,pensò
8157177.0,0.360253632068634,function,il
8164515.0,0.4086352884769439,content,Re
8203041.0,0.3601397275924682,content,Giovane
8218917.0,0.3484111726284027,content,senti
8237439.0,0.4207166731357574,content,fammi
8247582.0,0.3639111518859863,function,un
8252874.0,0.3451147377490997,content,piacere
8295818.0,0.3690068125724792,function,Se
8304030.0,0.3857430815696716,content,posso
8317701.0,0.3618475198745727,function,con
8324757.0,0.4323775172233581,function,tutto
8335782.0,0.4247265458106994,function,il
8339310.0,0.3800494074821472,content,cuore
8353863.0,0.408499151468277,content,Maestà
8407665.0,0.427831768989563,content,Aspetta
8426513.0,0.3429480791091919,function,un
8432802.0,0.3753068149089813,content,momento
8466759.0,0.3823925852775574,function,e
8469405.0,0.3482096195220947,function,il
8479107.0,0.4008557200431824,content,Re
8484840.0,0.3584392070770263,function,che
8490573.0,0.3872953057289123,function,non
8496306.0,0.4254692196846008,content,stava
8509095.0,0.4465381503105163,function,più
8516592.0,0.5158230066299438,function,nella
8527617.0,0.4756407737731933,content,pelle
8539524.0,0.4288818836212158,function,dalla
8549667.0,0.3665186464786529,content,contentezza
8583624.0,0.3915228843688965,content,corse
,0.4128743410110473,function,a
8606556.0,0.3901392817497253,content,cercare
8626401.0,0.3664649128913879,function,il
8631693.0,0.3478689789772033,function,suo
8637867.0,0.4281486570835113,content,seguito
8683290.0,0.4569183886051178,content,Venite
8704899.0,0.3632577955722809,content,Venite
8725185.0,0.3718501925468445,function,Mio
8733123.0,0.3935195207595825,content,figlio
8745030.0,0.338553249835968,function,è
8746794.0,0.3642627000808716,content,salvo
8797244.0,0.3898018598556518,function,E
8801094.0,0.3887746930122375,function,li
8807321.0,0.3623064756393432,content,porta
8822337.0,0.3985441327095032,function,da
8826615.0,0.4396787881851196,function,quel
8837640.0,0.3747628033161163,content,giovane
8896734.0,0.4108144044876098,content,Benedetto
8926281.0,0.3495915532112121,content,giovane
8945244.0,0.38518226146698,content,dice
8978116.0,0.4021071791648865,function,ti
8981847.0,0.445042073726654,content,darò
8991990.0,0.378940999507904,function,tutto
9008307.0,0.3914811611175537,function,quel
9018009.0,0.3823327422142029,function,che
9022419.0,0.3855236172676086,content,vuoi
9053289.0,0.3429172039031982,function,Ma
9059022.0,0.3413062989711761,content,dammi
9082395.0,0.3507319688796997,content,dammi
9123765.0,0.3615477681159973,function,Che
9129141.0,0.4206680059432983,content,cosa
9144135.0,0.4591969549655914,content,Maestà
9190440.0,0.3783413171768188,function,Mio
9197496.0,0.4397403001785278,content,figlio
9208962.0,0.4130487442016601,content,sta
9219546.0,0.4454496502876282,function,per
9228366.0,0.3664734363555908,content,morire
9247329.0,0.4084430932998657,function,Solo
9258795.0,0.3627855777740478,function,tu
9265410.0,0.3148333430290222,function,lo
9271584.0,0.3436208367347717,function,puoi
9279081.0,0.3179559409618377,content,salvare
9311715.0,0.3245247006416321,content,Vieni
9323622.0,0.3446975648403168,function,qua
9329796.0,0.3236689269542694,content,aspetta
9390213.0,0.4347555041313171,function,e
9391536.0,0.3766593933105469,function,lo
9396387.0,0.4039250612258911,content,afferra
9432178.0,0.3858895301818847,content,comincia
9455326.0,0.3843575119972229,function,a
9457245.0,0.4794082343578338,content,sbottonargli
9490320.0,0.3856280446052551,function,la
9496494.0,0.3802027404308319,content,giacca
9546207.0,0.4733575880527496,function,Tutt'
9553824.0,0.4115898609161377,function,a
9556487.0,0.3750830292701721,function,un
9560439.0,0.3714850544929504,content,tratto
9573228.0,0.2556889057159424,function,si
9581166.0,0.3039938807487488,content,ferma
9596601.0,0.3505575060844421,function,gli
9601452.0,0.3812122344970703,content,cascano
9620415.0,0.313870906829834,function,le
9625266.0,0.3379378318786621,content,braccia
9665397.0,0.3811946809291839,function,L'
9668179.0,0.4186463356018066,content,uomo
9676863.0,0.4634186029434204,content,contento
9713907.0,0.340862512588501,function,non
9719481.0,0.4126235842704773,content,aveva
9735075.0,0.3764330148696899,function,la
9740808.0,0.3836248219013214,content,camicia
