BEGIN,surprisal,word
98343.0,15.246132850646973,camicia
133623.0,3.916913747787476,uomo
145971.0,20.20925521850586,contento
235053.0,15.532185554504396,Re
256662.0,12.517096519470217,aveva
276507.0,6.19854211807251,figlio
287973.0,9.213507652282717,unico
332514.0,7.343201637268066,voleva
380142.0,6.678295612335205,luce
412776.0,2.296508550643921,occhi
466137.0,9.615954399108888,Principe
508473.0,21.268634796142575,scontento
571095.0,12.36989402770996,Passava
590499.0,9.8079252243042,giornate
605052.0,5.778268814086914,intere
622378.0,21.147579193115234,affacciato
649152.0,7.71858549118042,balcone
678258.0,3.4858672618865967,guardare
780570.0,8.479747772216797,manca
807030.0,7.208981037139893,chiedeva
830844.0,2.7746095657348637,Re
865683.0,6.200066566467285,hai
918603.0,3.810127258300781,so
929187.0,11.890721321105955,padre
971082.0,0.511430561542511,so
1047516.0,14.006109237670898,innamorato
1102941.0,3.535087823867798,vuoi
1136016.0,6.244657516479492,ragazza
1155861.0,28.028152465820312,dimmelo
1198197.0,27.83335876464844,farò
1209663.0,8.579708099365234,sposare
1267875.0,6.912424564361572,figlia
1288602.0,2.731299877166748,Re
1307124.0,5.680077075958252,potente
1335348.0,2.712423086166382,terra
1376802.0,7.663453578948975,povera
1391796.0,19.963531494140625,contadina
1460592.0,8.747491836547852,padre
1490580.0,6.312817573547363,innamorato
1564668.0,1.8520158529281616,Re
1576575.0,17.10382843017578,riprovare
1614060.0,6.183208465576172,modi
1632582.0,19.50780487060547,distrarlo
1683812.0,23.766387939453125,Teatri
1705788.0,10.151464462280272,balli
1726074.0,10.237112998962402,musiche
1751211.0,14.40419578552246,canti
1802808.0,12.930346488952637,serviva
1852200.0,8.356168746948242,viso
1869399.0,1.8913527727127075,Principe
1895859.0,10.064996719360352,giorno
1914381.0,0.3706361949443817,giorno
1929816.0,14.078432083129885,scompariva
1969065.0,11.948922157287598,color
1992879.0,8.580387115478516,rosa
2053737.0,1.7969679832458496,Re
2061234.0,10.436638832092283,mise
2090781.0,19.604637145996094,editto
2149875.0,1.8517470359802248,parti
2168838.0,2.7562780380249023,mondo
2185155.0,9.314308166503906,venne
2201472.0,9.404525756835938,gente
2221656.0,14.264043807983398,istruita
2274695.0,17.20932388305664,filosofi
2304225.0,7.4389801025390625,dottori
2334213.0,8.075037956237793,professori
2403891.0,15.33083152770996,mostrò
2426823.0,5.580093860626221,Principe
2452842.0,16.747655868530273,domandò
2472687.0,17.412405014038086,consiglio
2556477.0,8.5466890335083,ritirarono
2584260.0,12.249068260192873,pensare
2621304.0,5.718176364898682,tornarono
2660994.0,10.438413619995115,Re
2709945.0,23.26871490478516,Maestà
2760219.0,10.53571891784668,pensato
2812257.0,6.595845699310303,letto
2829456.0,14.341312408447266,stelle
2910159.0,3.812812805175781,fare
2954700.0,12.804835319519045,Cercate
2980719.0,6.420735836029053,uomo
3006297.0,9.751870155334473,contento
3052161.0,12.398658752441406,contento
3136392.0,16.642301559448242,cambiate
3164616.0,7.692241668701172,camicia
3205188.0,2.110978841781616,figlio
3295152.0,3.955960750579834,giorno
3308382.0,16.11113166809082,stesso
3332637.0,1.4224854707717896,Re
3339693.0,11.842991828918455,mandò
3361743.0,5.846256732940674,ambasciatori
3420396.0,0.1728414744138717,mondo
3440241.0,5.61737871170044,cercare
3464496.0,3.0907087326049805,uomo
3472875.0,9.142935752868652,contento
3527559.0,10.831997871398926,condotto
3556224.0,14.221078872680664,prete
3602088.0,4.026796340942383,contento
3644424.0,10.4264497756958,domandò
3668238.0,1.7704628705978394,Re
3725568.0,15.677902221679688,Maestà
3823029.0,12.096368789672852,avresti
3838905.0,12.402525901794434,piacere
3860073.0,9.093311309814451,diventare
3889620.0,15.335803031921388,vescovo
3962385.0,8.824440956115723,Maestà
3999429.0,18.916358947753903,Va'
4066461.0,15.637123107910156,Cerco
4083219.0,2.784778594970703,uomo
4095126.0,4.736003398895264,felice
4113207.0,3.6334989070892334,contento
4151133.0,12.875162124633787,stato
4224339.0,8.972355842590332,star
4310334.0,2.581455707550049,Re
4327533.0,11.49269962310791,prese
4342086.0,6.171309947967529,aspettare
,1.0459599494934082,era
4441752.0,4.124932765960693,altro
4454100.0,5.480154037475586,Re
4471299.0,7.642855644226074,vicino
4500405.0,16.45908546447754,dissero
4561924.0,4.361210823059082,felice
4581108.0,7.261868476867676,contento
4624326.0,8.859221458435059,aveva
4645053.0,3.364295959472656,moglie
4660488.0,7.764425277709961,bella
4675923.0,7.883915901184082,buona
4707675.0,12.750128746032717,mucchio
4725756.0,7.299144744873047,figli
4763241.0,10.492295265197754,vinto
4791024.0,9.1405668258667,nemici
4812633.0,6.338823318481445,guerra
4845267.0,8.123003005981445,paese
4861143.0,6.500697135925293,stava
4882752.0,4.995002746582031,pace
4972892.0,0.9509960412979126,Re
4989915.0,18.526968002319336,pieno
5005350.0,7.501266956329346,speranza
5037984.0,13.495309829711914,mandò
5055183.0,0.0795180052518844,ambasciatori
5090022.0,8.316014289855957,chiedergli
5116482.0,16.52752113342285,camicia
5187483.0,1.574854612350464,Re
5210856.0,13.68496799468994,ricevette
5240844.0,2.716543912887573,ambasciatori
5401368.0,6.598754405975342,manca
5456493.0,12.21117115020752,peccato
5510736.0,10.913243293762209,hanno
5531022.0,6.489331245422363,cose
5574240.0,7.592753887176514,morire
5607756.0,7.428330898284912,lasciare
5681844.0,9.19253158569336,pensiero
5701689.0,17.839763641357422,soffro
5747553.0,9.555584907531738,dormo
5768721.0,8.867021560668945,notte
5822964.0,3.608309030532837,ambasciatori
5851188.0,7.807753086090088,pensarono
5890437.0,11.377410888671877,tornarsene
5983488.0,16.0190372467041,sfogare
6025383.0,8.970179557800293,disperazione
6075657.0,0.9571850895881652,Re
6083154.0,11.333195686340332,andò
6100233.0,15.447307586669922,caccia
6132149.0,21.50770568847656,Tirò
6152391.0,19.13863754272461,lepre
6177528.0,13.723223686218262,credeva
6212808.0,12.220300674438477,presa
6240591.0,20.34389877319336,lepre
6256467.0,23.32782745361328,zoppicando
6281163.0,16.071491241455078,scappò
6354810.0,0.8541767597198486,Re
6368922.0,12.424201011657717,tenne
6415227.0,14.85666847229004,allontanò
6445656.0,18.498023986816406,seguito
6503427.0,4.693546772003174,mezzo
6517539.0,7.562063217163086,campi
6532533.0,13.402883529663086,sentì
6553260.0,4.2140092849731445,voce
6566049.0,7.401247978210449,uomo
6583248.0,8.388768196105957,cantava
6610590.0,39.26599884033203,falulella
6685119.0,0.6840413212776184,Re
6700995.0,16.449216842651367,fermò
6753033.0,9.269989967346191,canta
6816096.0,10.404251098632812,contento
6862842.0,14.79767894744873,seguendo
6889302.0,5.614224910736084,canto
6907824.0,15.188603401184082,infilò
6936048.0,12.618918418884276,vigna
6975958.0,12.762717247009276,filari
6992937.0,8.816370010375977,vide
7008813.0,6.111990928649902,giovane
7039683.0,6.6185688972473145,cantava
7062174.0,31.11219787597656,potando
7084224.0,18.36903190612793,viti
7134498.0,8.778105735778809,Buon
7145082.0,23.720014572143555,dì
7153020.0,11.217748641967772,Maestà
7185654.0,0.7890828847885132,disse
7209468.0,5.362343788146973,giovane
7264152.0,13.312552452087402,buon'
7271649.0,6.932256698608398,ora
7290612.0,13.684041023254396,campagna
7347501.0,16.206422805786133,Benedetto
7402185.0,10.618081092834473,vuoi
7424235.0,7.6346435546875,porti
7459515.0,12.602784156799316,capitale
7520814.0,10.39461898803711,amico
7586964.0,9.545820236206056,Maestà
7639884.0,9.0274658203125,penso
7716618.0,15.634725570678713,cambierei
