token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
1;0;lupetto;lupetto;NOUN;nsubj;mangia;(ROOT (f (sn (NOUN Lupetto)) (ibar (VERB mangia)) (compt (sn (ADV solo) (NOUN pastasciutta) (PUNCT .)))));;2,433961279;content
2;0;mangia;mangiare;VERB;root;ROOT;(ROOT (f (sn (NOUN Lupetto)) (ibar (VERB mangia)) (compt (sn (ADV solo) (NOUN pastasciutta) (PUNCT .)))));3.24 ± 1.74;4,605980088;content
3;0;solo;solo;ADV;advmod;pastasciutta;(ROOT (f (sn (NOUN Lupetto)) (ibar (VERB mangia)) (compt (sn (ADV solo) (NOUN pastasciutta) (PUNCT .)))));4.60 ± 2.14;6,359323473;function
4;0;pastasciutta;pastasciutta;NOUN;obj;mangia;(ROOT (f (sn (NOUN Lupetto)) (ibar (VERB mangia)) (compt (sn (ADV solo) (NOUN pastasciutta) (PUNCT .)))));;2,145165739;content
5;1;è;essere;AUX;cop;ora;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));;7,249521761;function
6;1;l;il;DET;det;ora;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));;6,640107629;function
7;1;ora;ora;NOUN;root;ROOT;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));;6,195882677;content
8;1;di;di;ADP;case;cena;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));;7,232814475;function
9;1;cena;cena;NOUN;nmod;ora;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));4.04 ± 1.88;5,095855057;content
10;1;la;il;DET;det;mamma;(ROOT (fc (f (ibar (AUX È)) (compc (sn (DET l') (NOUN ora) (spd (ADP di) (sn (NOUN cena)))))) (PUNCT ,) (f (sn (DET la) (NOUN mamma)) (ibar (VERB tira)) (compt (savv (ADV fuori)) (sn (DET una) (NOUN teglia) (spda (ADP da) (sn (DET il) (NOUN forno) (PUNCT .))))))));;7,055331658;function
