BEGIN,entropy,word
103194.0,10.128811836242676,fata
119070.0,8.261700630187988,gattina
228438.0,1.2392582893371582,era
247842.0,8.905599594116211,volta
298557.0,8.445493698120117,bambina
345303.0,7.581589698791504,chiamava
364707.0,6.6239399909973145,Lorenza
432621.0,6.722497940063477,viaggiare
508914.0,4.894701480865479,aveva
526113.0,6.657674789428711,paura
574623.0,4.474362373352051,tornare
604805.0,2.59360408782959,casa
692370.0,7.138500690460205,facile
715302.0,6.22683048248291,partire
763812.0,5.518529891967773,diceva
837900.0,5.39933967590332,dimentico
869211.0,6.119948387145996,tornare
945504.0,3.8420464992523193,dimentico
985635.0,7.357938766479492,casa
1063692.0,7.512301445007324,genitori
1089270.0,2.2165539264678955,Lorenza
1171296.0,7.425137996673584,fare
1183203.0,6.539636611938477,viaggi
1225098.0,5.413959980010986,lunghi
1263465.0,4.016653060913086,passi
1339317.0,3.8272581100463863,Lorenza
1371069.0,6.875814914703369,vedeva
1401498.0,4.81017017364502,casa
1456182.0,6.650550365447998,tornare
1548351.0,5.614325046539307,vita
1559376.0,5.170494556427002,impossibile
1661688.0,5.769713878631592,giorno
1696968.0,5.129005432128906,papà
1716813.0,2.215810537338257,mamma
1738863.0,0.7987887263298035,Lorenza
1760031.0,6.173539638519287,dissero
1807218.0,5.903334617614746,Basta
1855728.0,4.842194080352783,deciso
1911735.0,3.2481014728546143,andremo
1928938.0,7.048558235168457,fare
1947835.0,5.117751598358154,viaggio
2012724.0,5.78662633895874,verrai
2113051.0,5.070007801055908,resterai
2157813.0,5.4958271980285645,sola
2255715.0,6.7550435066223145,notte
2269386.0,3.891815900802612,Lorenza
2298051.0,4.207133293151856,dormì
2368611.0,5.80454683303833,partire
2423736.0,6.651488780975342,aveva
2437848.0,3.265284538269043,paura
2477979.0,4.376497268676758,tornare
2549597.0,5.8097100257873535,rimanere
2569707.0,6.620644569396973,sola
2598813.0,4.841206073760986,piaceva
2666286.0,6.396151542663574,fare
2751032.0,5.360415458679199,Stava
2776977.0,4.771698951721191,girarsi
2808288.0,5.234921932220459,letto
2862531.0,4.374665260314941,sentì
2880171.0,5.650134563446045,grattare
2912364.0,3.4173953533172607,cuscino
2967048.0,7.097841262817383,aprì
2987775.0,1.5787748098373413,occhi
3023055.0,7.354901313781738,vide
3054807.0,2.871279716491699,fata
3093174.0,6.541496276855469,forma
3116106.0,6.229828834533691,gatto
3185343.0,4.962161540985107,Passavo
3222387.0,6.340222358703613,tetti
3258108.0,5.823108673095703,disse
3280599.0,2.3560094833374023,fata
3336606.0,7.653896331787109,sentito
3363507.0,4.907423496246338,sospirare
3471552.0,7.79034948348999,dormi
3532851.0,2.1687049865722656,Lorenza
3560634.0,8.045080184936523,bassa
3577833.0,5.561578750610352,voce
3605616.0,5.610672950744629,raccontò
3650598.0,6.972670555114746,grave
3667797.0,5.438718318939209,problema
3752028.0,5.421061038970947,fata-gattina
3785985.0,7.244886875152588,disse
3828762.0,4.421647071838379,Se
3861396.0,7.343657493591309,un
4010895.0,4.142685413360596,Lorenza
4033827.0,6.268227577209473,la
4069548.0,3.6339962482452393,pazientemente
4196556.0,7.596621513366699,si
4203612.0,4.663457870483398,alzò
4258737.0,7.063319206237793,sotto
4338558.0,5.6568217277526855,un
4346496.0,5.3341383934021,gomitolo
4424994.0,7.121041297912598,era
4433373.0,4.119106769561768,piccolissimo
4498641.0,8.91159439086914,fatto
